NSE,IND,INR,INE120A01034,CARBORUNIV,Carborundum Universal Ltd.,EQ,Capital Goods,Industrial Products,2010,Equity,Stocks,Small-cap
NSE,IND,INR,INE483A01010,CENTRALBK,Central Bank of India,EQ,Financial Services,Banks,402010,Equity,Stocks,Small-cap
NSE,IND,INR,INE736A01011,CDSL,Central Depository Services (India) Ltd.,EQ,Financial Services,Finance,402010,Equity,Stocks,Small-cap
NSE,IND,INR,INE055A01016,CENTURYTEX,Century Textile & Industries Ltd.,EQ,Forest Materials,Paper forest & Jute products,151050,Equity,Stocks,Small-cap
NSE,IND,INR,INE085A01013,CHAMBLFERT,Chambal Fertilizers & Chemicals Ltd.,EQ,Chemicals,Fertilizers & Agrochemicals,151010,Equity,Stocks,Small-cap
NSE,IND,INR,INE491A01021,CUB,City Union Bank Ltd.,EQ,Financial Services,Banks,402010,Equity,Stocks,Small-cap
NSE,IND,INR,INE596I01012,CAMS,Computer Age Management Services Ltd.,EQ,Financial Services,Capital Markets,402010,Equity,Stocks,Small-cap
NSE,IND,INR,INE741K01010,CREDITACC,CreditAccess Grameen Ltd.,EQ,Financial Services,Finance,402010,Equity,Stocks,Small-cap
NSE,IND,INR,INE136B01020,CYIENT,Cyient Ltd.,EQ,Information Technology,IT-Services,451020,Equity,Stocks,Small-cap
NSE,IND,INR,INE501A01019,DEEPAKFERT,Deepak Fertilisers & Petrochemicals Corp. Ltd.,EQ,Chemicals,Chemicals & Petrochemicals,151010,Equity,Stocks,Small-cap
NSE,IND,INR,INE126A01031,EIDPARRY,E.I.D. Parry (India) Ltd.,EQ,Chemicals,Fertilizers & Agrochemicals,151010,Equity,Stocks,Small-cap
NSE,IND,INR,INE07O001026,EASEMYTRIP,Easy Trip Planners Ltd.,EQ,Consumer Services,Leisure Services,2530,Equity,Stocks,Small-cap
NSE,IND,INR,INE285A01027,ELGIEQUIP,Elgi Equipments Ltd.,EQ,Capital Goods,Industrial Products,2010,Equity,Stocks,Small-cap
